arch,seed,attack,defense,clip_sigma,checksum_cov,top_k,sub_batch,budget,step,asr,accuracy,blocked,clipped
smallcnn,4,random,undefended,1.0,0.5,8,32,20,2,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,3,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,4,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,5,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,6,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,7,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,8,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,9,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,10,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,11,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,12,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,13,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,14,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,15,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,16,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,17,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,18,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,19,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,20,0.905333,0.094667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,1,0.338,0.662,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,2,0.342667,0.657333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,3,0.351,0.649,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,4,0.352,0.648,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,5,0.384,0.616,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,6,0.384667,0.615333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,7,0.384333,0.615667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,8,0.384,0.616,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,9,0.387,0.613,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,10,0.411333,0.588667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,11,0.424667,0.575333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,12,0.428333,0.571667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,13,0.421333,0.578667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,14,0.422667,0.577333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,15,0.491667,0.508333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,16,0.894667,0.105333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,17,0.861333,0.138667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,18,0.861667,0.138333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,19,0.889,0.111,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,20,0.868667,0.131333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,1,0.299,0.701,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,2,0.301333,0.698667,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,3,0.306,0.694,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,4,0.324,0.676,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,5,0.61,0.39,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,6,0.618333,0.381667,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,7,0.615667,0.384333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,8,0.617667,0.382333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,9,0.612,0.388,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,10,0.625667,0.374333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,11,0.634667,0.365333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,12,0.634,0.366,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,13,0.79,0.21,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,14,0.822,0.178,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,15,0.826,0.174,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,16,0.846667,0.153333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,17,0.853333,0.146667,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,18,0.852667,0.147333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,19,0.822,0.178,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,20,0.822667,0.177333,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,1,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,2,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,3,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,4,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,5,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,6,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,7,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,8,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,9,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,10,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,11,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,12,0.901,0.099,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,13,0.901,0.099,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,14,0.901,0.099,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,15,0.909333,0.090667,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,16,0.909333,0.090667,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,17,0.894333,0.105667,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,18,0.901,0.099,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,19,0.901,0.099,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,20,0.901,0.099,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,1,0.330333,0.669667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,2,0.341333,0.658667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,3,0.351,0.649,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,4,0.342667,0.657333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,5,0.635667,0.364333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,6,0.634667,0.365333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,7,0.706667,0.293333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,8,0.707333,0.292667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,9,0.646667,0.353333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,10,0.648333,0.351667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,11,0.649667,0.350333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,12,0.696,0.304,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,13,0.799667,0.200333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,14,0.815333,0.184667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,15,0.812333,0.187667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,16,0.901333,0.098667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,17,0.901333,0.098667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,18,0.901333,0.098667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,19,0.901,0.099,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,20,0.899667,0.100333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,1,0.327333,0.672667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,2,0.349,0.651,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,3,0.348333,0.651667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,4,0.351333,0.648667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,5,0.421,0.579,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,6,0.424,0.576,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,7,0.422,0.578,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,8,0.430333,0.569667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,9,0.427,0.573,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,10,0.430333,0.569667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,11,0.447667,0.552333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,12,0.445333,0.554667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,13,0.532333,0.467667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,14,0.534667,0.465333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,15,0.541667,0.458333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,16,0.887333,0.112667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,17,0.893667,0.106333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,18,0.894,0.106,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,19,0.871667,0.128333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,20,0.854,0.146,0,0
