arch,seed,attack,defense,clip_sigma,checksum_cov,top_k,sub_batch,budget,step,asr,accuracy,blocked,clipped
smallcnn,3,random,undefended,1.0,0.5,8,32,20,18,0.885333,0.114667,0,0
smallcnn,3,random,undefended,1.0,0.5,8,32,20,19,0.885333,0.114667,0,0
smallcnn,3,random,undefended,1.0,0.5,8,32,20,20,0.885333,0.114667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,1,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,2,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,3,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,4,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,5,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,6,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,7,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,8,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,9,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,10,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,11,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,12,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,13,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,14,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,15,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,16,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,17,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,18,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,19,0.905333,0.094667,0,0
smallcnn,4,random,undefended,1.0,0.5,8,32,20,20,0.905333,0.094667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,1,0.335333,0.664667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,2,0.409667,0.590333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,3,0.428667,0.571333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,4,0.430667,0.569333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,5,0.432667,0.567333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,6,0.439,0.561,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,7,0.441333,0.558667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,8,0.437333,0.562667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,9,0.435667,0.564333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,10,0.446,0.554,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,11,0.496667,0.503333,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,12,0.546,0.454,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,13,0.906333,0.093667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,14,0.906333,0.093667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,15,0.906333,0.093667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,16,0.906333,0.093667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,17,0.906333,0.093667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,18,0.906333,0.093667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,19,0.906333,0.093667,0,0
smallcnn,5,random,undefended,1.0,0.5,8,32,20,20,0.906333,0.093667,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,1,0.308667,0.691333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,2,0.384333,0.615667,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,3,0.390667,0.609333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,4,0.902667,0.097333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,5,0.902667,0.097333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,6,0.902667,0.097333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,7,0.902667,0.097333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,8,0.902667,0.097333,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,9,0.9,0.1,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,10,0.9,0.1,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,11,0.9,0.1,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,12,0.898333,0.101667,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,13,0.896,0.104,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,14,0.896,0.104,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,15,0.896,0.104,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,16,0.896,0.104,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,17,0.896,0.104,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,18,0.896,0.104,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,19,0.896,0.104,0,0
smallcnn,6,random,undefended,1.0,0.5,8,32,20,20,0.896,0.104,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,1,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,2,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,3,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,4,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,5,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,6,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,7,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,8,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,9,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,10,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,11,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,12,0.899,0.101,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,13,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,14,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,15,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,16,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,17,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,18,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,19,0.9,0.1,0,0
smallcnn,7,random,undefended,1.0,0.5,8,32,20,20,0.9,0.1,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,1,0.328333,0.671667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,2,0.400333,0.599667,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,3,0.402,0.598,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,4,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,5,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,6,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,7,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,8,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,9,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,10,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,11,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,12,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,13,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,14,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,15,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,16,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,17,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,18,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,19,0.902667,0.097333,0,0
smallcnn,8,random,undefended,1.0,0.5,8,32,20,20,0.902667,0.097333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,1,0.326667,0.673333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,2,0.405,0.595,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,3,0.407667,0.592333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,4,0.409333,0.590667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,5,0.45,0.55,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,6,0.444333,0.555667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,7,0.438667,0.561333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,8,0.442333,0.557667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,9,0.683,0.317,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,10,0.682333,0.317667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,11,0.553667,0.446333,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,12,0.589333,0.410667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,13,0.895333,0.104667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,14,0.895333,0.104667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,15,0.895333,0.104667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,16,0.895333,0.104667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,17,0.895333,0.104667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,18,0.895333,0.104667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,19,0.895333,0.104667,0,0
smallcnn,9,random,undefended,1.0,0.5,8,32,20,20,0.895333,0.104667,0,0
