arch,seed,attack,defense,clip_sigma,checksum_cov,top_k,sub_batch,budget,step,asr,accuracy,blocked,clipped
smallcnn,0,pbs,checksum,1.0,0.5,8,32,15,11,0.650333,0.349667,6,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,15,12,0.652333,0.347667,6,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,15,13,0.650333,0.349667,6,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,15,14,0.652333,0.347667,6,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,15,15,0.650333,0.349667,6,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,1,0.752667,0.247333,7,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,2,0.853,0.147,7,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,3,0.729,0.271,7,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,4,0.742667,0.257333,4,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,5,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,6,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,7,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,8,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,9,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,10,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,11,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,12,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,13,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,14,0.742667,0.257333,8,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,15,0.742667,0.257333,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,1,0.661,0.339,7,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,2,0.63,0.37,6,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,3,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,4,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,5,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,6,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,7,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,8,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,9,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,10,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,11,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,12,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,13,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,14,0.63,0.37,8,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,15,0.63,0.37,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,1,0.707667,0.292333,7,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,2,0.675667,0.324333,5,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,3,0.653667,0.346333,6,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,4,0.658,0.342,7,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,5,0.631667,0.368333,7,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,6,0.636667,0.363333,7,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,7,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,8,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,9,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,10,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,11,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,12,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,13,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,14,0.636667,0.363333,8,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,15,0.636667,0.363333,8,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,1,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,2,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,3,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,4,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,5,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,6,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,7,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,8,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,9,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,10,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,11,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,12,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,13,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,14,0.905333,0.094667,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,15,0.905333,0.094667,0,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,1,0.753667,0.246333,7,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,2,0.705333,0.294667,5,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,3,0.689667,0.310333,6,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,4,0.665333,0.334667,6,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,5,0.642667,0.357333,5,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,6,0.631333,0.368667,7,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,7,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,8,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,9,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,10,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,11,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,12,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,13,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,14,0.631333,0.368667,8,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,15,0.631333,0.368667,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,1,0.731667,0.268333,7,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,2,0.889667,0.110333,7,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,3,0.703,0.297,7,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,4,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,5,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,6,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,7,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,8,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,9,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,10,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,11,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,12,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,13,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,14,0.703,0.297,8,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,15,0.703,0.297,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,1,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,2,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,3,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,4,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,5,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,6,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,7,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,8,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,9,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,10,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,11,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,12,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,13,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,14,0.899,0.101,8,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,15,0.899,0.101,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,1,0.85,0.15,7,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,2,0.832333,0.167667,7,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,3,0.819667,0.180333,6,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,4,0.814667,0.185333,7,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,5,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,6,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,7,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,8,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,9,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,10,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,11,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,12,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,13,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,14,0.814667,0.185333,8,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,15,0.814667,0.185333,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,1,0.649667,0.350333,7,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,2,0.718333,0.281667,6,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,3,0.617,0.383,3,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,4,0.622,0.378,5,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,5,0.604667,0.395333,6,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,6,0.601333,0.398667,7,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,7,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,8,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,9,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,10,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,11,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,12,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,13,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,14,0.601333,0.398667,8,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,15,0.601333,0.398667,8,0
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,1,0.886333,0.113667,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,2,0.885,0.115,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,3,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,4,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,5,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,6,0.886,0.114,0,8
